6.28;1.970349705;4.953109347;0.013762108;1.053160755;0.122081232;3.942048408;0.010195933;4.063389982;0.929434312;0.012629227
7.4304;1.915353207;3.969137492;3.835062142;1.081904236;0.859877601;1.864826038;-0.080150581;1.021023843;4.904221201;1.891805844
3.13031;5.139698767;3.875399086;2.914660458;4.013057349;2.10087091;3.915915404;0.944222411;4.069936169;1.973760012;2.999243313
3.78032;3.974665124;3.114051884;3.162586234;0.951761975;1.124695993;3.048858442;1.989924491;4.920370612;4.131611636;4.10697769
3.3902;1.863559154;3.037989296;2.071980616;0.977178781;4.973453133;1.027310602;0.094680123;-0.065701569;4.081570071;1.969752769
5.9;1.050071648;3.955082875;0.166959907;0.029709946;5.019472504;4.021231606;-0.04694655;1.97833548;0.012858173;-0.183135809
4.32055;0.921275476;1.236808274;5.044223638;3.82390407;4.950325385;3.919723309;5.088158106;0.883988742;4.019214833;1.157505874
6.87024;1.86279196;0.891849697;2.018724536;0.02962617;2.071018233;4.993603533;3.945266182;3.062748548;0.013695017;5.036658515
7.62054;1.955603129;2.122420352;4.994060117;0.201528135;2.905586668;1.942500018;3.810910712;-0.030821585;5.114287284;4.962252568
5.86013;4.032005413;1.860699084;1.09333708;1.02816456;2.977291568;5.046065631;2.968703252;4.933071761;2.928790978;3.175277943
4.27033;4.891895152;3.855361913;2.961727725;1.949344812;3.799094557;2.107784142;2.982113557;1.132487156;3.121166894;0.108242499
4.30055;3.929774617;1.91478183;5.003615379;-0.070115906;1.0625635;0.869392993;5.031158401;0.935188418;3.017136115;1.04157103
13.2304;3.102510154;2.960124847;3.921340908;0.024140007;0.982766962;4.897298218;0.092854171;2.008741439;5.138057855;1.002817817
-4.19956;2.095148037;5.203565954;3.982552665;2.931531087;-0.033920561;-0.100186241;4.09108277;4.054713984;1.00707175;0.047491481
-3.06996;5.083960489;2.997716292;-0.062658701;2.135440945;0.122084288;-0.089889977;3.946728337;2.988137827;-0.153541826;4.033086756
4.52012;5.062984274;1.077545128;1.194597996;4.010853933;3.033898627;4.958395542;2.098781143;3.961697644;4.163325363;2.1403781
6.64003;4.041273678;0.038661062;-0.031078132;0.092499404;2.869694876;3.906241911;2.943105793;1.016517864;0.092392847;-0.218652543
3.18045;1.163268449;-0.069561964;4.100777038;0.120696413;2.956210192;1.940520915;5.115235991;2.084051201;4.000361763;0.96213823
1.55054;5.108115977;0.044633165;4.922695896;4.079622149;5.105536161;4.05635761;4.012968698;4.068366183;5.119443345;0.829399979
-1.1397;4.081746468;-0.003413265;2.831975751;4.02886196;0.012393858;2.045429686;-0.093373005;3.924899021;3.805339506;4.920836742
5.09001;3.981045056;5.079988702;0.202139655;5.053681098;1.059061018;4.96332131;0.971639289;4.070357915;2.03975671;3.951059583
8.55051;0.073043289;4.006984746;5.094026284;2.004853687;2.021966708;4.11767405;1.00305367;1.906553499;5.048604968;4.934845118
12.33004;0.033679513;3.86088929;0.010551243;2.282351627;0.79592569;5.061517016;3.96668469;-0.125405447;2.983907432;1.912145421
8.9804;0.037019785;5.112197183;4.1145024;3.07674277;1.982124143;5.002463387;0.190960812;2.948349755;4.999163477;4.914225917
7.21043;-0.005623588;1.969795522;3.893408662;1.970948525;3.912423862;5.001923271;3.0480592;1.052062391;1.166548268;-0.04901543
7.78014;1.11250281;2.100034407;0.958603967;3.168032205;3.991254353;4.963265724;3.972741072;1.073647205;2.940391172;-0.008771988
2.75035;-0.163321038;4.094234718;2.911606483;3.822650355;1.954480783;3.885622833;5.04284245;3.949275114;2.926157532;2.097151909
6.47;4.04096013;0.907459963;-0.057655335;-0.147116655;4.141284099;3.051380862;-0.113694271;0.00213196;1.185295408;3.160704442
-2.60966;0.094152695;2.993951735;3.030644059;3.095415493;1.131469482;1.058788454;3.958601708;5.100815716;4.790425952;4.961465021
3.16001;3.21002576;4.893754178;0.172439337;3.056120145;1.003400484;2.871053223;1.04448835;3.033540429;1.051376165;4.937798446
-1.51946;0.003355736;1.954398477;4.963002594;3.015895033;0.941297939;0.046831386;4.018612836;1.810968564;4.97395176;4.024255736
-1.19975;-0.110607966;0.908794979;1.955624347;3.972154057;0.966156508;0.021653779;5.001953427;0.002872954;3.860583699;-0.065420816
8.0004;2.907274326;2.044694953;3.927659447;3.033615089;1.205876644;2.903319593;-0.001924434;0.076186078;5.083166428;3.172969593
-3.92947;1.035874331;2.183392219;4.987325021;4.877903778;5.006427199;3.091731579;2.81787032;5.092018997;2.95557874;4.968528605
1.85014;3.997138605;0.037886605;1.068385669;0.929980622;4.799170679;2.07565125;3.805618743;2.097576526;4.191988879;3.96995952
5.1504;4.89359267;3.998178878;3.977433678;4.038097909;0.103171887;3.008711087;0.172644803;2.153802669;2.938788397;5.166663555
8.4204;0.898739531;1.10347978;4.00492812;2.262181823;2.113899298;4.046944773;-0.081204861;0.849390644;5.114114555;1.020997434
-7.21999;1.877848607;2.002743975;0.03123471;0.011511656;4.863922386;-0.009573466;1.013397613;5.071419125;0.043350338;1.139114074
-1.12966;4.098350029;1.230240928;3.13396185;3.846201524;2.899481956;1.065677067;3.98520017;1.015630938;3.173989792;3.962654531
6.59024;0.873057929;1.079381224;2.166802739;2.224782142;2.865357742;4.042356804;3.862967442;0.917037391;2.923422001;2.203324573
4.45023;3.059273252;2.909433085;2.000861766;-0.003051157;3.996141341;3.951370906;2.876045745;4.236740999;0.964854836;4.004844037
0.40012;3.014797364;0.112537835;1.082331468;2.004177595;0.192741959;0.953594662;1.799573254;2.97758975;5.160840558;2.997579402
10.0604;0.136066148;3.994476173;4.03793896;-0.098274585;-0.005394943;4.049570105;-0.037461774;1.045833304;0.995625189;0.159094019
11.70052;5.101595031;2.031637285;4.993394916;3.970361383;0.892644519;4.806954016;1.97813589;-0.036662845;4.914683429;3.89782487
5.71034;2.861622062;2.968536574;3.053122991;-0.10760721;-0.060984657;2.951116063;4.121975477;5.007121534;4.84080713;2.884047899
1.4702;0.157441589;0.964510522;2.0757052;1.976620817;4.168275169;3.773334126;-0.133615341;4.130499393;1.816089674;-0.006030731
6.93001;1.113756473;2.108133563;0.113889886;3.945839594;1.092245011;4.950258222;0.883409413;0.983038034;1.05548752;2.168656457
3.91054;4.016742885;3.001865757;5.145190791;4.168317217;2.970678777;4.074928998;4.127369534;3.92552425;4.864134726;0.16485011
-1.97986;1.117460886;1.076547488;1.212664468;0.06950809;3.025077487;-0.034735927;4.016864542;0.924497099;-0.04168649;3.187909476
2.99014;1.836922507;4.034641363;1.132103946;1.928200765;5.017628689;3.859247642;4.039215426;4.26492583;1.937886695;2.915916273
3.55015;3.092482065;4.956845213;0.941881028;-0.069799747;0.943093701;0.099303003;5.140673886;1.132363409;3.008738847;1.03467554
4.55015;4.954156973;3.869068113;1.036600708;1.061394383;5.08152016;0.951005822;5.090174571;-0.103340808;4.040194865;4.057348465
7.2803;1.976293889;3.121174787;2.916757667;3.831664301;0.074673825;3.963832245;-0.107470875;-0.064924627;1.031448526;2.121751551
2.6705;4.965725277;0.108119954;5.09568282;3.093091185;-0.035119308;2.93576682;0.045596221;1.801045544;1.022867179;3.010759297
6.1003;5.220146617;1.073698149;3.117964565;0.153101776;2.957699484;2.962079339;-0.027924139;3.057594607;5.002197458;4.934735326
7.27023;3.038361497;1.048952384;2.091035371;2.966609938;4.897619049;5.061158086;2.921795502;1.992791118;5.09718959;0.957986815
13.85042;2.93856184;4.895072384;4.128419205;3.269291658;0.944768816;4.98638901;2.055149348;0.220781159;4.864487706;0.067143628
1.35012;0.042425739;2.078636797;0.941941777;0.879807766;0.970282599;1.925053174;1.95324057;2.192943005;-0.05484775;1.994198645
1.79041;1.959162718;1.002048568;3.857454739;3.926188303;2.036698552;4.843907745;0.99204199;4.934099588;2.040891323;4.989646753
-2.20978;4.235778133;4.888015617;1.943861281;3.95622039;4.975424072;-0.119971745;2.153195586;-0.038627485;1.120639199;5.153151192
4.71004;3.870977184;4.937110173;0.029391137;2.122602013;4.04037092;2.887004882;3.889887249;0.992218905;0.115226377;1.024580698
5.04034;5.011981541;3.0053153;2.949436097;2.913089665;2.115205745;4.951990575;3.843355558;3.965201477;0.888115744;1.907949472
11.83022;5.032550476;4.063389856;1.944963653;0.950586046;2.099443798;3.97482055;2.021014595;0.90740289;4.964123264;1.015814721
3.29033;4.121309295;-0.094146483;2.896008487;5.038935794;2.86805768;4.968630781;3.006374487;1.970736088;0.899596034;1.943093309
4.65005;3.015405231;4.925548746;-0.022554242;3.134290095;3.83838361;1.882760823;4.888532239;-0.045393813;2.967277211;3.996987476
7.7505;0.06231516;0.929527803;5.048094655;2.988350288;-0.094322;4.934115727;0.057056767;1.908037439;3.041839109;3.143321451
2.05021;-0.246363999;5.046343145;2.108664769;0.953184241;1.923886856;1.858137934;1.054526513;4.903314652;5.050897618;4.887986429
-6.88959;0.997038707;0.810981989;3.839759892;5.107416149;5.051491773;1.06765437;1.101397534;2.928761704;1.969139231;5.177701931
6.92015;0.978262768;2.040331959;0.98329605;1.894686973;-0.014964995;2.007669527;5.04074593;-0.024745698;5.031983898;4.90119323
6.39053;3.223599368;-0.119622607;5.082219985;2.984857513;0.042033559;4.057516248;2.955641409;2.185282433;3.998964733;4.116549677
3.68024;2.116015669;0.117941601;2.009266573;2.080889852;1.808905753;3.884266866;4.040564735;4.031059943;3.980560302;0.173505587
-3.1898;4.989281206;4.799302959;2.114708652;4.076441185;2.051837513;2.00163975;-0.036570862;5.098848079;0.031101746;3.032442889
11.83022;4.074644484;3.039621747;1.928110011;0.022091577;-0.00178485;4.922719374;1.98754308;1.131765267;0.014830886;4.990750157
0.7801;2.939492381;4.038195284;1.007380023;2.090195292;2.083997329;0.965173819;-0.088037139;2.042769773;1.97442564;4.796811655
-5.36978;1.900805231;-0.120908519;1.97782167;3.991538947;3.886146172;0.086968431;1.981520252;1.013021497;1.981787049;1.979264857
-1.15975;0.032547398;1.070869583;2.072609125;4.912108823;2.172205645;4.073905282;5.061255444;4.054174984;1.029508736;2.066000731
-2.47975;1.052873171;1.252273833;2.086964154;0.812523496;2.98603956;1.01926267;4.929382131;4.841000392;4.997220818;2.857659632
12.41002;4.992384979;0.805769875;0.162707236;0.140549328;-0.073381018;4.961924694;2.110374541;2.131514202;3.909619519;3.065106879
-0.53996;0.000606231;0.980776972;0.096518112;5.021275449;1.989882303;0.852644427;4.073526536;-0.052610632;3.970906049;4.899696366
3.95052;1.051293087;4.903414251;4.897694279;4.159205913;2.184256154;2.904547541;2.012861424;2.835621072;4.863320224;0.953842376
4.35021;2.233796201;3.088221457;2.045102635;3.902928402;2.987473941;2.921991979;0.974862826;-0.006359687;2.006007666;0.037000826
4.97052;1.006565744;3.258581262;5.022728645;1.083247349;3.0172177;3.979338285;1.939311861;5.13225513;4.987544234;1.923438872
7.57034;0.065972264;2.964859374;3.010030629;-0.00859521;4.01518557;4.079166778;4.061831215;0.917210418;0.944912472;2.178329792
11.42012;5.067585894;2.986228368;1.09487126;0.229416269;3.014157137;5.0263554;2.11315866;3.000826335;4.912118194;-0.108092898
4.57005;2.081548206;0.138842957;-0.110314201;0.236987184;4.145421268;3.888061151;4.914044335;2.828177928;2.08068281;4.051698596
5.05025;1.097775787;0.963121178;1.88123584;1.879587228;-0.176593248;2.134770729;5.01546047;0.074345649;3.141584635;3.087298696
-2.11985;-0.072170597;3.077608837;0.8401383;0.881779296;5.048815224;1.168001685;5.04592577;2.873886345;2.030621489;2.043022335
-7.13995;0.246290285;0.06801375;0.063870078;5.116306202;4.036311317;0.921492722;4.993677362;2.981825519;1.933131217;4.997947768
-9.72998;3.953870694;0.979580004;-0.037638608;5.194698675;4.973900811;0.016629866;1.937136519;2.850353251;0.015982053;1.115889738
-7.83965;2.037516095;2.027250049;3.067182134;3.91354543;1.239375261;-0.142513091;4.923424573;5.064156404;2.129084042;3.836049014
10.14011;2.123604119;0.934294899;1.166974739;0.163153675;0.127084004;4.046100385;1.14148557;0.061513274;0.995514951;4.076421832
1.3604;0.964386818;4.942662946;4.053043051;3.959386526;3.046741316;2.924764815;0.001023081;1.924653135;0.031146952;3.072231754
-1.80985;2.817530627;2.895844294;0.78672904;4.078159549;3.280733884;2.052869729;4.978264985;4.97161199;5.08463837;3.012377346
7.0204;1.112922927;2.918782454;4.079242636;-0.181723053;3.022206387;3.972730141;0.139956226;2.028916286;0.967332974;2.925530296
6.64;3.868662824;1.918771261;0.198703649;3.99770383;4.105011585;4.041769658;-0.18637715;0.949488823;4.973427064;1.971410894
12.29044;2.899115158;4.042656696;3.856067496;-0.149000187;3.961487131;4.9591846;4.020958131;1.925081709;4.918796358;0.981836875
-1.2398;4.001909161;0.0925519;2.039876492;5.067278991;0.002569866;3.264089789;0.017046257;4.851075789;3.942975353;2.083093473
-1.69998;4.03546064;4.846491568;0.086025124;3.876262046;4.019759213;1.959900581;2.098476971;4.975437373;3.85070734;3.987112469
2.52053;3.880635826;4.100406934;4.979090066;1.068903501;2.860183707;0.050260862;3.096955628;-0.021346416;3.075965698;4.041779489
2.93021;1.922029385;5.059464277;2.091850008;0.956016193;3.052983441;1.041357168;1.07750282;2.079996797;3.834688342;5.090255497
4.28024;-0.025897622;2.069121782;2.005724012;4.913642164;0.924013826;3.949349703;4.046544299;0.977376444;2.206970413;1.153457784
-3.23999;0.031631072;2.957875928;0.153542837;5.156840377;4.87615908;1.977837536;1.037512148;2.925194021;3.078254495;3.87131173
5.47012;0.986950566;1.886893075;1.035326815;3.999059737;-0.184089632;3.964702146;2.060111709;2.977392864;5.064747361;2.865192846
4.52003;3.047577962;1.813733966;0.194697278;4.029001982;1.00432509;3.071333934;2.948278079;2.021207327;5.005810163;0.213220503
-0.05947;2.038739682;3.052925674;4.957595225;2.110211987;2.810197301;1.844123034;2.980989878;5.035100677;5.00856602;3.975924639
6.6901;4.002817262;1.881849943;1.133328991;0.033377629;5.007540022;2.925676109;0.037875928;2.162597235;4.974784165;3.057362345
2.74022;3.910235884;2.924548318;1.847607162;4.775926601;4.940614701;5.071988618;2.143877321;4.195605121;3.091608122;0.163041765
-0.83978;1.070136502;1.876868547;2.006791566;4.957806684;2.942751795;1.997364158;2.09813526;0.043280718;0.081264089;1.888987462
-3.29986;0.062186167;1.132115271;1.081331226;4.832833101;4.867615527;3.905355478;4.025507297;3.922123997;0.019630081;-0.098419557
6.75013;2.029289767;4.984751343;0.899013397;4.108251823;3.075602092;2.876594781;3.060076367;0.075677454;4.178288735;0.974071159
4.67015;2.980693091;2.029166336;1.031833512;0.106069613;-0.131933668;1.082802292;5.178187893;2.013828743;4.928589953;-0.210107052
2.62024;4.871915279;5.102058041;2.053542583;1.08179419;1.035191371;1.0447907;3.917778059;2.848355083;2.992794316;1.051040729
-1.55956;0.197605183;-0.111000672;3.94704611;0.867994245;-0.089352058;-0.129476046;4.033749204;1.050979263;0.984314422;5.053308385
2.56011;4.926652785;-0.161993314;0.960119669;0.080296607;3.956996003;1.060442149;1.062948315;-0.099176659;1.972780778;0.788179864
3.00024;2.158916927;3.858033083;1.994148892;1.984531497;3.205509778;3.247939195;3.960210523;2.017358669;-0.014446376;2.805020152
3.63035;2.948360241;4.980626374;3.139597779;2.094343378;1.042198149;0.98951504;5.05370214;0.137877784;1.095119751;1.99989268
2.2405;3.82865572;4.868728843;4.888422689;3.187817594;4.996541928;1.018019864;-0.052475587;-0.027086969;3.039764487;5.02460582
9.65021;4.289065538;4.082422307;1.946739002;3.973912828;2.932876586;5.015621166;1.143611216;1.07425324;3.871955293;-0.060674481
2.3203;3.189541886;3.16994234;3.153522193;0.926966769;2.063515839;2.996199675;0.145232864;4.053486026;1.126974275;4.880160466
10.76004;0.828040668;5.026788739;0.035767854;-0.051056487;2.97913728;4.017484393;3.999692177;1.935076143;4.944735594;2.151933544
-3.20987;2.061162353;2.916605256;1.155206339;0.915550919;0.94987828;0.021017187;2.930653986;3.03244323;0.058646521;3.033993475
-4.20969;0.100024878;-0.165464747;3.001845433;3.055702208;4.913042411;2.062537038;1.000633472;2.975855956;1.010536254;2.125795713
4.35051;5.032244406;-0.130279284;5.084811118;-0.12099073;2.85322612;4.162284752;0.877369918;3.16642284;-0.117951074;5.035150682
1.53042;2.190972189;3.948477866;3.86599657;3.040536764;2.90175584;3.067147946;2.049007708;4.033804428;3.081125687;3.030254052
-1.88957;-0.0410886;2.064222257;4.121482716;1.958412798;2.977559977;1.10354072;2.91603296;3.996409118;5.036837862;0.047216081
-1.84967;0.067406857;5.058744515;2.884767925;2.969312594;2.184723714;-0.054006888;2.999495652;1.115616667;1.073450183;3.03622769
-2.09997;1.930749441;1.968049997;-0.188758763;2.042678247;-0.081668442;0.964476688;2.959880993;3.003381562;-0.081409574;1.931081497
-2.39965;4.152173711;4.933939061;3.073792981;5.151102619;2.82683965;0.908466126;4.989245662;4.078793326;5.055952691;1.790140808
10.21025;2.873762254;0.031528692;2.00047046;0.137690378;0.106107046;5.011664928;4.975394814;3.099723468;4.165738688;0.148250773
-1.83966;3.737826013;1.973205105;2.815154249;4.001133012;-0.150532803;0.161046345;3.964390846;1.871707856;3.989339129;1.002232828
3.2404;4.908305946;2.973113417;3.976234302;5.075540485;1.000349353;2.942288404;0.054953711;2.893536231;4.922716641;4.096140094
5.23021;3.08822643;0.055538834;1.97439061;1.22046253;4.976027284;4.096493516;0.949772759;2.156745167;3.025796686;3.954544837
5.43054;2.026896024;5.119998281;4.878025498;4.830169716;1.029063252;4.89211055;3.888863362;4.907690918;4.885329071;1.782170215
9.49015;-0.037159496;3.016904422;1.041973147;0.025048389;4.051409516;4.13686602;5.008322225;-0.059851296;2.019868233;1.970181703
7.46001;0.868050621;5.073791941;0.093657977;3.095290971;2.022381365;4.141445883;1.199261723;0.121032095;-0.007192187;2.008368952
-6.57948;5.0104825;1.18260327;5.09885237;2.039590482;4.837983668;0.034062899;1.978098544;2.882621742;0.032123073;-0.07913707
11.26042;1.040518549;4.110508266;4.001001887;2.003186196;2.044200408;4.089758106;2.146377304;-0.079722865;5.087600062;-0.167471058
-1.1199;0.960472159;3.065548716;0.909117439;2.859427065;0.111828701;2.011265828;-0.143408062;4.913478936;2.938934463;0.735141143
1.40053;0.89431688;1.047031225;4.915910897;0.000444382;1.917720677;1.100309975;2.97054195;2.097884655;2.890352633;3.949116934
6.31003;0.866988739;4.052178425;-0.07162479;4.012792003;4.255360777;3.943320983;2.936840736;-0.052610003;2.031189704;3.964092553
1.69044;3.938311075;1.847607059;3.950440719;2.928185393;-0.001266814;2.904819933;3.926129973;3.864773277;1.990217419;2.052802532
7.42033;1.14797172;3.030047434;3.017261851;4.803831834;3.136164737;5.120719794;2.985662391;0.055166164;1.912321974;3.102447312
-4.32999;2.057219374;-0.136505711;0.25067301;2.254852114;2.997416533;2.034845418;1.109677262;4.903075302;1.162992202;4.953797835
0.71042;4.067656633;-0.037353171;4.04375521;3.125774625;3.997434426;3.884867875;1.873742655;3.066844141;-0.000678598;2.940982283
2.94012;0.03117637;2.966468745;0.845797648;5.110546341;5.059557047;4.230011393;1.887344471;2.093120845;3.960316556;1.008752697
3.13001;1.931739737;5.103219658;-0.117712067;2.050848448;4.012511859;3.161252274;1.108812637;2.865408396;2.208938446;-0.082999831
-0.39959;3.964707414;4.11765648;3.995938094;5.032649712;3.127684798;1.98774939;0.960847255;1.015257241;0.045596694;0.117364268
-0.8197;4.031324387;3.120569421;2.976479213;2.086117212;3.97879986;-0.085313238;-0.083957576;0.03058675;0.883803226;0.154259416
7.62011;-0.12258704;0.047229366;1.07922499;1.945790761;-0.133814795;4.883292071;1.001258895;2.92122541;3.864223442;3.249102333
-0.10955;0.874749517;0.099276288;3.881891749;2.019375626;0.872413014;0.908106374;5.013515566;-0.127118025;0.049968393;3.008884593
9.32032;2.901430726;4.090974096;2.936483672;-0.093581772;-0.01049152;2.938155749;1.782662101;2.026687476;3.979603749;1.041477835
-0.62986;1.917974494;3.806485966;1.181725453;2.859629795;5.0693962;1.148630395;4.037754064;1.136579366;1.951749928;3.023003309
-3.54957;2.848060689;4.128016921;4.096001371;1.809961842;2.923594809;1.012408195;2.82900627;3.891815074;-0.063725647;3.025156898
-4.23997;3.787164704;0.200663317;-0.034677043;1.042576665;4.849591441;-0.005811616;3.149782432;4.022091091;4.958800055;2.923619353
-5.01948;3.94556182;0.177091475;5.027038997;5.147364027;2.036928469;1.937049917;2.00101246;5.060138742;3.156524992;0.980899932
6.7501;1.899694588;5.071921624;0.944665513;4.089664637;3.05589211;3.013941363;-0.098667149;0.07531835;4.201947413;1.972844261
10.0705;4.017399498;0.842354361;5.053135743;0.069851091;0.069617544;4.077848955;-0.045577412;1.938493283;4.092270254;-0.133331099
4.41013;-0.005108961;1.171220003;1.030233208;0.132049971;1.98629688;4.198973734;2.883594723;4.041442775;1.886943052;3.995733011
-4.47997;1.15809653;0.120919089;0.086840229;3.00077932;2.945794805;1.009353114;2.92495215;2.970770034;1.98691201;5.05083048
7.58003;2.966621007;-0.094067396;-0.042614015;0.070780169;5.02617249;5.00449141;2.947046851;1.067151199;0.051408626;3.048024645
3.6201;0.097146354;0.006787666;1.115376166;3.014813458;4.186164202;3.844480271;0.047607866;0.024414146;0.105640043;1.840435608
-0.40956;5.098360008;3.911902655;3.997869974;-0.064488453;4.068986421;0.930811961;4.065655175;3.011009423;-0.105919783;3.076006665
5.72022;5.027460372;0.910959172;2.125770475;2.215439675;2.1334828;4.930770552;1.902207479;4.918538743;3.902236287;5.005238973
6.3105;2.999194261;4.821643416;5.108685801;0.146595215;1.031307352;4.048849009;0.052856806;4.125067251;-0.08258066;0.941213547
12.27002;2.057843363;3.972745574;-0.091056931;0.00449926;3.053473102;4.142875859;2.03713705;-0.170915496;3.967211431;5.045455914
7.01051;0.020444853;0.17583257;5.210765669;1.1200066;4.079161308;4.192886613;1.15560738;1.117318343;3.93012517;0.131381099
5.51014;5.014900817;2.037479509;1.099905662;-0.008547485;0.997082219;2.859470047;4.111035147;2.017828249;-0.194688879;4.070863804
3.31031;4.924388712;2.981599182;2.989783027;3.009108063;0.032687084;4.005824124;1.078628176;4.872743823;1.88379717;-0.054837779
-2.56989;3.876172271;4.070730693;0.9949451;1.92146587;0.027399243;0.071422975;0.907926205;4.992543714;3.716889589;1.089721099
2.51004;3.945308336;3.955950414;0.015658402;2.879911706;2.056286045;1.017362632;4.022175736;-0.195836079;1.96690143;4.978236993
-7.1396;1.918315327;3.001198621;4.008290645;5.05438431;2.960489699;1.002159539;0.063692472;5.028389867;2.060236113;-0.183177081
-7.08945;0.892666348;1.948644162;5.033610349;5.047314438;2.870297316;2.031966871;4.902815699;5.050949426;-0.073295378;3.1280599
2.04004;3.05173943;2.107662976;0.017480053;5.045354984;0.849768306;5.073305893;3.999251539;5.008420749;1.818832502;4.977867127
3.47021;5.101741979;3.983043219;1.882503086;4.862604498;1.106721458;1.853292778;0.922269283;0.915345922;3.778292998;0.08434635
-7.75968;3.989406167;0.083756589;2.983148736;5.074094748;4.330382729;-0.039043271;1.939003504;2.837152774;3.019991032;3.114289471
-1.99957;5.064506153;2.008018565;4.041703398;1.93478086;4.958056922;1.040197359;2.907307655;1.954513908;1.197394546;2.979424615
-2.90945;1.941953061;-0.055219553;4.911834619;4.887498341;1.088907795;2.949030699;5.112449552;4.206068671;1.146452851;1.276451814
-2.57958;2.098084306;2.041608304;3.90536164;4.971830016;2.97165418;0.914454682;1.96209767;2.070462961;3.997881799;-0.178937264
2.14012;0.893906881;3.090643493;1.118408831;3.965901217;-0.074443249;1.944719679;2.037230324;-0.078997558;0.018612879;1.926876141
9.70013;3.961043608;1.870802438;1.023681272;0.892331755;4.045405651;4.93651005;3.058145973;0.728426287;2.05071728;1.031518902
-1.17996;0.039140393;3.988454425;0.056673962;0.026430271;2.023180923;0.034353377;3.983308356;3.894844595;3.962720952;3.050805893
-0.37955;-0.029519231;3.920760445;3.925654948;4.810932428;1.038162535;1.033167622;4.911408096;1.114073004;3.085485542;-0.033214389
6.43024;3.147278748;5.127317831;1.989535419;1.020674937;2.997882642;2.071124049;3.860876737;-0.085638184;1.803777841;3.889604231
-2.09996;1.035033043;2.173471998;0.011807579;4.981842758;5.07344875;2.968840774;4.09654124;3.038910214;2.109134955;4.917147247
-5.57975;1.965832779;4.892827861;2.058262387;3.181903714;2.936775907;-0.049907545;5.029382647;5.020597898;2.922572531;4.032012648
9.75055;3.083635881;2.922679693;5.138986421;0.787347023;2.102453561;5.033611394;5.14137909;1.85784309;2.161671747;3.839219138
-2.42966;3.99579515;0.888132926;2.963206316;2.925305701;-0.147918714;1.105440272;3.901466745;3.974256432;2.976103659;5.101557571
8.18012;2.904652751;4.06547009;1.088101195;1.064545389;0.020115926;5.107263922;2.027909888;4.886534507;2.957951887;-0.010499484
-0.44967;2.897378363;1.057197304;3.026193629;3.053472127;3.00408593;1.079108785;2.960123353;0.029392118;0.779650002;1.062438662
-1.76947;3.949817075;4.970864838;5.044769789;1.811703907;2.991867225;0.026259065;2.876632504;1.874317755;0.971159795;5.186631833
5.93035;4.033861925;2.066470562;2.992480865;0.981765356;3.125667193;2.981589802;4.950592092;1.034722425;2.0668646;0.026319052
1.92032;1.278230344;1.050724689;3.021996743;3.904102803;3.147160388;2.844754745;1.949642582;1.907000149;3.880656441;2.106830336
-0.00968;2.817206354;5.026216031;2.929469333;2.884751475;0.995574027;2.94085064;2.042671555;4.922472018;0.116897238;2.070240001
-2.03998;4.008965778;0.909930188;0.04659853;4.117133809;-0.038502152;2.015454499;2.117905018;2.889350199;0.05192181;2.15377795
